Player ID,First Name,Last Name,Known Name,Born Date,Season ID,playTime,playTime_MEAN,passChiave,passChiave_MEAN,passChiaveInArea,passChiaveInArea_PERC,passChiaveInArea_MEAN,pass,pass_MEAN,passInArea,passInArea_PERC,passInArea_MEAN,passRiusciti,passRiusciti_PERC,passRiusciti_MEAN,passInAreaRiusciti,passInAreaRiusciti_PERC,passInAreaRiusciti_MEAN,passRicevuti,passRicevuti_MEAN,passRicevutiInArea,passRicevutiInArea_PERC,passRicevutiInArea_MEAN,giochiPortiereRicevuti,giochiPortiereRicevuti_MEAN,assist,assist_MEAN,assistInArea,assistInArea_PERC,assistInArea_MEAN,perdePalla,perdePalla_MEAN,recuperaPalla,recuperaPalla_MEAN,perdeMetaCampoProria,perdeMetaCampoProria_PERC,perdeMetaCampoProria_MEAN,recuperaMetaCampoAvversaria,recuperaMetaCampoAvversaria_PERC,recuperaMetaCampoAvversaria_MEAN,dribbling,dribbling_MEAN,dribblingPositivo,dribblingPositivo_PERC,dribblingPositivo_MEAN,dribblingSub,dribblingSub_MEAN,dribblingSubitoNegativo,dribblingSubitoNegativo_PERC,dribblingSubitoNegativo_MEAN,duelli,duelli_MEAN,duelliVinti,duelliVinti_PERC,duelliVinti_MEAN,duelliVintiMetaCampo,duelliVintiMetaCampo_PERC,duelliVintiMetaCampo_MEAN,duelliPersiMetaCampo,duelliPersiMetaCampo_PERC,duelliPersiMetaCampo_MEAN,duelliAerei,duelliAerei_PERC,duelliAerei_MEAN,duelliAereiVinti,duelliAereiVinti_PERC,duelliAereiVinti_MEAN,duelliTackle,duelliTackle_PERC,duelliTackle_MEAN,duelliTackleVinti,duelliTackleVinti_PERC,duelliTackleVinti_MEAN,falliFatti,falliFatti_MEAN,interventoPositivo,interventoPositivo_MEAN,retiSub,retiSub_MEAN,xG,xG_MEAN,xGoT,xGoT_MEAN,xA,xA_MEAN,xAe,xAe_MEAN,xOvA,xOvA_MEAN,shotQuality,shotQuality_MEAN,np_xG,np_xG_MEAN,op_xG,op_xG_MEAN,tiri,tiri_MEAN,tiriInPorta,tiriInPorta_PERC,tiriInPorta_MEAN,tiriDaArea,tiriDaArea_PERC,tiriDaArea_MEAN,tiriDaFuori,tiriDaFuori_PERC,tiriDaFuori_MEAN,passChiaveRicevuti,passChiaveRicevuti_PERC,passChiaveRicevuti_MEAN,assistVincenti,assistVincenti_PERC,assistVincenti_MEAN,assistVincentiInArea,assistVincentiInArea_PERC,assistVincentiInArea_MEAN,thirdPass,thirdPass_MEAN,cross,cross_MEAN,traversoni,traversoni_MEAN,traversoniRiusciti,traversoniRiusciti_PERC,traversoniRiusciti_MEAN,traversoniVincenti,traversoniVincenti_PERC,traversoniVincenti_MEAN,palleLaterali,palleLaterali_MEAN,duelliFalliDiGioco,duelliFalliDiGioco_PERC,duelliFalliDiGioco_MEAN,falliSubiti,falliSubiti_MEAN,inFuorigioco,inFuorigioco_MEAN,tiriInPortaDaFuori,tiriInPortaDaFuori_PERC,tiriInPortaDaFuori_MEAN,crossRiusciti,crossRiusciti_PERC,crossRiusciti_MEAN,triangolazione,triangolazione_MEAN,triFatta,triFatta_PERC,triFatta_MEAN,triChiusa,triChiusa_PERC,triChiusa_MEAN,tiriInPortaDaArea,tiriInPortaDaArea_PERC,tiriInPortaDaArea_MEAN,recuperaTerzoOffensivo,recuperaTerzoOffensivo_PERC,recuperaTerzoOffensivo_MEAN,perdeTerzoDifensivo,perdeTerzoDifensivo_PERC,perdeTerzoDifensivo_MEAN,giochiPortiereRicevutiMetaCampoAvversaria,giochiPortiereRicevutiMetaCampoAvversaria_PERC,giochiPortiereRicevutiMetaCampoAvversaria_MEAN,tiroGol,tiroGol_PERC,tiroGol_MEAN,tiroGolArea,tiroGolArea_PERC,tiroGolArea_MEAN,tiroGolPiede,tiroGolPiede_PERC,tiroGolPiede_MEAN,ammonizioni,ammonizioni_MEAN,passChiaveRicevutiInArea,passChiaveRicevutiInArea_PERC,passChiaveRicevutiInArea_MEAN,interventoNegativo,interventoNegativo_MEAN,autogol,autogol_MEAN,tiriDiTesta,tiriDiTesta_PERC,tiriDiTesta_MEAN,tiroGolTesta,tiroGolTesta_PERC,tiroGolTesta_MEAN,parate,parate_MEAN,uscite,uscite_MEAN,tiriInPortaSubitiPortiere,tiriInPortaSubitiPortiere_MEAN,tiriInPortaSubitiParati,tiriInPortaSubitiParati_PERC,tiriInPortaSubitiParati_MEAN,lanci,lanci_MEAN,passaggiPortiere,passaggiPortiere_MEAN,lanciPositivi,lanciPositivi_PERC,lanciPositivi_MEAN,passaggiPortierePositivi,passaggiPortierePositivi_PERC,passaggiPortierePositivi_MEAN,rinvio,rinvio_MEAN,rinvioMano,rinvioMano_PERC,rinvioMano_MEAN,rinvioPiede,rinvioPiede_PERC,rinvioPiede_MEAN,parataMano,parataMano_PERC,parataMano_MEAN,parataPiede,parataPiede_PERC,parataPiede_MEAN,retiSubGK,retiSubGK_MEAN,rinvioDalFondo,rinvioDalFondo_PERC,rinvioDalFondo_MEAN,FxGoT,FxGoT_MEAN,gkGP,gkGP_MEAN,tiriDiRigore,tiriDiRigore_PERC,tiriDiRigore_MEAN,tiroGolRigore,tiroGolRigore_PERC,tiroGolRigore_MEAN,golProcurati,golProcurati_MEAN,tiriDaAreaPiccola,tiriDaAreaPiccola_PERC,tiriDaAreaPiccola_MEAN,tiroGolAreaPiccola,tiroGolAreaPiccola_PERC,tiroGolAreaPiccola_MEAN,golSviluppoCorner,golSviluppoCorner_PERC,golSviluppoCorner_MEAN,crossVincenti,crossVincenti_PERC,crossVincenti_MEAN,thirdPassVincenti,thirdPassVincenti_PERC,thirdPassVincenti_MEAN,cutBack,cutBack_MEAN,cutBackRiusciti,cutBackRiusciti_PERC,cutBackRiusciti_MEAN,golSviluppoPunizioneCentrale,golSviluppoPunizioneCentrale_PERC,golSviluppoPunizioneCentrale_MEAN,tiroGolFuoriArea,tiroGolFuoriArea_PERC,tiroGolFuoriArea_MEAN,tiriRigoreSubiti,tiriRigoreSubiti_MEAN,cutBackVincenti,cutBackVincenti_PERC,cutBackVincenti_MEAN,golSviluppoPunizioneLaterale,golSviluppoPunizioneLaterale_PERC,golSviluppoPunizioneLaterale_MEAN,tiriRigoreParati,tiriRigoreParati_PERC,tiriRigoreParati_MEAN,espulsioni,espulsioni_MEAN,doppieAmm,doppieAmm_MEAN,golSviluppoRimessa,golSviluppoRimessa_PERC,golSviluppoRimessa_MEAN,golSviluppoPunizioneDiretta,golSviluppoPunizioneDiretta_PERC,golSviluppoPunizioneDiretta_MEAN
8214,EMRE,CAN,EMRE CAN,12-01-1994,2023,115,29,3,0.75,,,,71,17.75,1,1.41%,0.25,66,92.96%,16.50,1,100.00%,0.25,68,17.00,1,1.47%,0.25,1,0.25,1,0.25,,,,4,1.00,4,1.00,3,75.00%,0.75,1,25.00%,0.25,3,0.75,2,66.67%,0.50,3,0.75,1,33.33%,0.25,17,4.25,10,58.82%,2.50,3,30.00%,0.75,1,10.00%,0.25,4,23.53%,1.00,3,75.00%,0.75,3,17.65%,0.75,1,33.33%,0.25,2,0.50,,,1,0.25,0.076,0.019,0.554,0.139,0.333,0.083,0.050,0.013,-0.175,-0.044,0.478,0.120,0.076,0.019,0.076,0.019,1,0.25,1,100.00%,0.25,,,,1,100.00%,0.25,4,5.88%,1.00,,,,,,,,,,,,,,,,,,,,,2,11.76%,0.50,2,0.50,,,1,100.00%,0.25,,,,,,,,,,,,,,,1,25.00%,0.25,2,50.00%,0.50,,,,1,100.00%,0.25,,,,1,100.00%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00%,0.25,,,,,,,,,,,,,,,,,,,,,
58342,CHRIS JAN,FUHRICH,FUHRICH C.,09-01-1998,2023,22,22,1,1.00,,,,14,14.00,1,7.14%,1.00,13,92.86%,13.00,1,100.00%,1.00,13,13.00,,,,,,,,,,,,,,,,,,,,,1,1.00,1,100.00%,1.00,2,2.00,1,50.00%,1.00,4,4.00,2,50.00%,2.00,2,100.00%,2.00,2,100.00%,2.00,,,,,,,,,,,,,1,1.00,,,,,0.081,0.081,0.000,0.000,0.212,0.212,0.000,0.000,0.293,0.293,-0.081,-0.081,0.081,0.081,0.081,0.081,1,1.00,,,,1,100.00%,1.00,,,,5,38.46%,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.00,,,,2,100.00%,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14216,NICLAS,FULLKRUG,FULLKRUG N.,09-02-1993,2023,193,39,7,1.40,1,14.29%,0.20,39,7.80,3,7.69%,0.60,29,74.36%,5.80,3,100.00%,0.60,59,11.80,12,20.34%,2.40,3,0.60,7,1.40,1,14.29%,0.20,21,4.20,,,9,42.86%,1.80,,,,1,0.20,1,100.00%,0.20,2,0.40,2,100.00%,0.40,29,5.80,18,62.07%,3.60,13,72.22%,2.60,7,38.89%,1.40,15,51.72%,3.00,12,80.00%,2.40,8,27.59%,1.60,3,37.50%,0.60,1,0.20,,,2,0.40,1.070,0.214,1.193,0.239,1.179,0.236,0.340,0.068,-0.293,-0.059,0.123,0.025,1.070,0.214,0.262,0.052,9,1.80,3,33.33%,0.60,9,100.00%,1.80,,,,14,23.73%,2.80,,,,,,,,,,,,,,,,,,,,,2,6.90%,0.40,2,0.40,4,0.80,,,,,,,,,,,,,,,3,100.00%,0.60,,,,6,28.57%,1.20,3,100.00%,0.60,2,22.22%,0.40,2,100.00%,0.40,1,50.00%,0.20,,,5,35.71%,1.00,,,,,6,66.67%,1.20,1,50.00%,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.00%,0.20,,,,,,,,,,,,,,,,,,,,,,,,
43194,PASCAL,GROSS,GROSS P.,15-06-1991,2023,48,48,2,2.00,,,,71,71.00,3,4.23%,3.00,68,95.77%,68.00,2,66.67%,2.00,68,68.00,,,,,,,,,,,2,2.00,2,2.00,,,,2,100.00%,2.00,,,,,,,,,,,6,6.00,2,33.33%,2.00,1,50.00%,1.00,3,150.00%,3.00,3,50.00%,3.00,1,33.33%,1.00,2,33.33%,2.00,1,50.00%,1.00,1,1.00,,,1,1.00,0.022,0.022,0.214,0.214,0.553,0.553,0.000,0.000,0.468,0.468,0.192,0.192,0.022,0.022,0.000,0.000,1,1.00,1,100.00%,1.00,,,,1,100.00%,1.00,1,1.47%,1.00,,,,,,,,,1,1.00,,,,,,,,,1,1.00,,,,,,,,1,100.00%,1.00,,,,2,2.00,,,,2,100.00%,2.00,,,,1,50.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7218,ILKAY,GUNDOGAN,GUNDOGAN I.,24-10-1990,2023,404,81,8,1.60,2,25.00%,0.40,169,33.80,14,8.28%,2.80,146,86.39%,29.20,3,21.43%,0.60,174,34.80,8,4.60%,1.60,,,2,0.40,1,50.00%,0.20,25,5.00,10,2.00,4,16.00%,0.80,5,50.00%,1.00,5,1.00,4,80.00%,0.80,7,1.40,6,85.71%,1.20,46,9.20,21,45.65%,4.20,12,57.14%,2.40,12,57.14%,2.40,7,15.22%,1.40,1,14.29%,0.20,16,34.78%,3.20,8,50.00%,1.60,4,0.80,,,3,0.60,0.876,0.175,1.010,0.202,2.679,0.536,0.157,0.031,2.147,0.429,0.134,0.027,0.876,0.175,0.670,0.134,6,1.20,5,83.33%,1.00,5,83.33%,1.00,1,16.67%,0.20,30,17.24%,6.00,1,50.00%,0.20,1,100.00%,0.20,1,0.20,1,0.20,,,,,,,,,2,0.40,7,15.22%,1.40,7,1.40,1,0.20,1,20.00%,0.20,,,,2,0.40,1,50.00%,0.20,1,50.00%,0.20,4,80.00%,0.80,3,30.00%,0.60,4,16.00%,0.80,,,,1,16.67%,0.20,1,100.00%,0.20,1,100.00%,0.20,,,5,16.67%,1.00,,,,,1,16.67%,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.20,,,,,,,,,,,,,1,100.00%,0.20,,,,,,1,100.00%,0.20,,,,,,,,,,,,,,,,,,,,,,,,
13310,KAI,HAVERTZ,HAVERTZ K.,11-06-1999,2023,416,83,3,0.60,2,66.67%,0.40,120,24.00,15,12.50%,3.00,96,80.00%,19.20,7,46.67%,1.40,155,31.00,27,17.42%,5.40,4,0.80,2,0.40,1,50.00%,0.20,45,9.00,7,1.40,8,17.78%,1.60,1,14.29%,0.20,10,2.00,4,40.00%,0.80,2,0.40,2,100.00%,0.40,68,13.60,25,36.76%,5.00,18,72.00%,3.60,33,132.00%,6.60,24,35.29%,4.80,11,45.83%,2.20,25,36.76%,5.00,8,32.00%,1.60,6,1.20,,,2,0.40,4.130,0.826,5.879,1.176,2.474,0.495,0.096,0.019,2.417,0.483,1.746,0.349,2.618,0.524,0.711,0.142,18,3.60,12,66.67%,2.40,15,83.33%,3.00,3,16.67%,0.60,36,23.23%,7.20,1,50.00%,0.20,1,100.00%,0.20,,,1,0.20,,,,,,,,,2,0.40,2,2.94%,0.40,2,0.40,3,0.60,2,16.67%,0.40,,,,4,0.80,1,25.00%,0.20,3,75.00%,0.60,10,83.33%,2.00,1,14.29%,0.20,6,13.33%,1.20,2,50.00%,0.40,2,11.11%,0.40,2,100.00%,0.40,2,100.00%,0.40,,,14,38.89%,2.80,,,,,6,33.33%,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.11%,0.40,2,100.00%,0.40,,,1,5.56%,0.20,,,,,,,,,,,,,1,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10412,BENJAMIN,HENRICHS,HENRICHS B.,23-02-1997,2023,16,16,1,1.00,,,,5,5.00,,,,4,80.00%,4.00,,,,4,4.00,,,,,,,,,,,1,1.00,1,1.00,1,100.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.029,-0.029,-0.029,0.029,0.029,0.000,0.000,1,1.00,,,,,,,1,100.00%,1.00,1,25.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9831,JOSHUA,KIMMICH,KIMMICH J.,08-02-1995,2023,520,104,22,4.40,10,45.45%,2.00,412,82.40,37,8.98%,7.40,370,89.81%,74.00,18,48.65%,3.60,341,68.20,12,3.52%,2.40,10,2.00,14,2.80,7,50.00%,1.40,25,5.00,24,4.80,4,16.00%,0.80,12,50.00%,2.40,1,0.20,,,,10,2.00,6,60.00%,1.20,42,8.40,22,52.38%,4.40,12,54.55%,2.40,12,54.55%,2.40,7,16.67%,1.40,4,57.14%,0.80,19,45.24%,3.80,12,63.16%,2.40,3,0.60,1,0.20,4,0.80,0.525,0.105,1.171,0.234,6.582,1.316,0.831,0.166,5.329,1.066,0.647,0.129,0.525,0.105,0.488,0.098,8,1.60,5,62.50%,1.00,4,50.00%,0.80,4,50.00%,0.80,13,3.81%,2.60,2,14.29%,0.40,1,14.29%,0.20,1,0.20,19,3.80,1,0.20,,,,,,,22,4.40,2,4.76%,0.40,2,0.40,1,0.20,3,60.00%,0.60,6,31.58%,1.20,3,0.60,1,33.33%,0.20,2,66.67%,0.40,2,40.00%,0.40,9,37.50%,1.80,8,32.00%,1.60,,,,,,,,,,,,,,,5,38.46%,1.00,1,0.20,,,1,12.50%,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7487,TONI,KROOS,KROOS T.,04-01-1990,2023,507,101,64,12.80,9,14.06%,1.80,548,109.60,45,8.21%,9.00,507,92.52%,101.40,24,53.33%,4.80,451,90.20,2,0.44%,0.40,6,1.20,14,2.80,9,64.29%,1.80,15,3.00,29,5.80,4,26.67%,0.80,12,41.38%,2.40,2,0.40,1,50.00%,0.20,13,2.60,4,30.77%,0.80,44,8.80,25,56.82%,5.00,10,40.00%,2.00,11,44.00%,2.20,4,9.09%,0.80,2,50.00%,0.40,14,31.82%,2.80,8,57.14%,1.60,7,1.40,,,3,0.60,0.173,0.035,0.908,0.182,7.514,1.503,0.429,0.086,6.726,1.345,0.734,0.147,0.173,0.035,0.125,0.025,3,0.60,2,66.67%,0.40,,,,3,100.00%,0.60,2,0.44%,0.40,,,,,,,2,0.40,4,0.80,,,,,,,,,5,1.00,5,11.36%,1.00,5,1.00,,,2,100.00%,0.40,2,50.00%,0.40,5,1.00,4,80.00%,0.80,1,20.00%,0.20,,,,7,24.14%,1.40,4,26.67%,0.80,,,,,,,,,,,,,1,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.20,,,,,,,,,,,,,,,1,100.00%,0.20,,,,,,,,,,,,,,,,,,,,,,,,,1,50.00%,0.20,1,0.20,1,100.00%,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
15741,MAXIMILIAN,MITTELSTADT,MITTELSTADT M.,18-03-1997,2023,331,83,6,1.50,4,66.67%,1.00,221,55.25,26,11.76%,6.50,193,87.33%,48.25,12,46.15%,3.00,185,46.25,6,3.24%,1.50,6,1.50,5,1.25,4,80.00%,1.00,14,3.50,23,5.75,2,14.29%,0.50,7,30.43%,1.75,4,1.00,3,75.00%,0.75,9,2.25,4,44.44%,1.00,45,11.25,27,60.00%,6.75,12,44.44%,3.00,9,33.33%,2.25,11,24.44%,2.75,4,36.36%,1.00,8,17.78%,2.00,6,75.00%,1.50,4,1.00,,,3,0.75,0.243,0.061,0.767,0.192,5.354,1.339,0.216,0.054,5.128,1.282,0.523,0.131,0.243,0.061,0.171,0.043,5,1.25,3,60.00%,0.75,2,40.00%,0.50,3,60.00%,0.75,9,4.86%,2.25,1,20.00%,0.25,1,25.00%,0.25,,,20,5.00,3,0.75,,,,,,,27,6.75,9,20.00%,2.25,9,2.25,,,2,66.67%,0.50,7,35.00%,1.75,3,0.75,3,100.00%,0.75,,,,1,33.33%,0.25,1,4.35%,0.25,4,28.57%,1.00,1,16.67%,0.25,,,,,,,,,,2,0.50,1,11.11%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25,1,100.00%,0.25,,,,,,,,,1,100.00%,0.25,,,,,,,,,,,,,,,,
7455,THOMAS,MULLER,MULLER T.,13-09-1989,2023,72,36,3,1.50,,,,33,16.50,9,27.27%,4.50,25,75.76%,12.50,3,33.33%,1.50,29,14.50,4,13.79%,2.00,,,3,1.50,,,,4,2.00,3,1.50,3,75.00%,1.50,1,33.33%,0.50,,,,,,2,1.00,1,50.00%,0.50,11,5.50,4,36.36%,2.00,3,75.00%,1.50,2,50.00%,1.00,3,27.27%,1.50,,,,4,36.36%,2.00,2,50.00%,1.00,1,0.50,,,2,1.00,0.464,0.232,0.000,0.000,1.502,0.751,0.121,0.061,1.563,0.782,-0.464,-0.232,0.464,0.232,0.000,0.000,1,0.50,,,,1,100.00%,0.50,,,,3,10.34%,1.50,1,33.33%,0.50,,,,,,5,2.50,,,,,,,,,5,2.50,1,9.09%,0.50,1,0.50,,,,,,1,20.00%,0.50,,,,,,,,,,,,,,,4,100.00%,2.00,,,,,,,,,,,,,,,2,66.67%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24707,JAMAL,MUSIALA,MUSIALA J.,26-02-2003,2023,443,89,13,2.60,4,30.77%,0.80,172,34.40,21,12.21%,4.20,153,88.95%,30.60,11,52.38%,2.20,204,40.80,9,4.41%,1.80,,,5,1.00,1,20.00%,0.20,33,6.60,17,3.40,10,30.30%,2.00,5,29.41%,1.00,43,8.60,27,62.79%,5.40,8,1.60,4,50.00%,0.80,96,19.20,57,59.38%,11.40,27,47.37%,5.40,28,49.12%,5.60,3,3.13%,0.60,2,66.67%,0.40,25,26.04%,5.00,11,44.00%,2.20,4,0.80,,,3,0.60,1.562,0.312,2.447,0.489,2.713,0.543,0.203,0.041,1.960,0.392,0.884,0.177,1.562,0.312,1.127,0.225,11,2.20,5,45.45%,1.00,5,45.45%,1.00,6,54.55%,1.20,30,14.71%,6.00,,,,,,,,,1,0.20,,,,,,,,,4,0.80,13,13.54%,2.60,13,2.60,,,2,40.00%,0.40,,,,3,0.60,3,100.00%,0.60,,,,3,60.00%,0.60,2,11.76%,0.40,8,24.24%,1.60,,,,3,27.27%,0.60,3,100.00%,0.60,3,100.00%,0.60,,,3,10.00%,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7446,MANUEL,NEUER,NEUER M.,27-03-1986,2023,520,104,,,,,,130,26.00,,,,116,89.23%,23.20,,,,89,17.80,,,,,,,,,,,11,2.20,18,3.60,7,63.64%,1.40,2,11.11%,0.40,,,,,,,,,,,2,0.40,2,100.00%,0.40,,,,,,,1,50.00%,0.20,1,100.00%,0.20,,,,,,,,,3,0.60,4,0.80,0.000,0.000,0.000,0.000,1.210,0.242,0.000,0.000,0.641,0.128,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.00%,0.20,1,0.20,,,,,,,,,,,,,,,,,,,,2,11.11%,0.40,,,,,,,,,,,,,,,,,,,,,1,0.20,,,,,,,,,10,2.00,10,2.00,15,3.00,10,66.67%,2.00,15,3.00,74,14.80,7,46.67%,1.40,69,93.24%,13.80,41,8.20,24,58.54%,4.80,6,14.63%,1.20,8,80.00%,1.60,1,10.00%,0.20,4,0.80,11,26.83%,2.20,8.401,1.680,4.401,0.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25117,DAVID,RAUM,RAUM D.,22-04-1998,2023,173,58,4,1.33,3,75.00%,1.00,97,32.33,9,9.28%,3.00,77,79.38%,25.67,3,33.33%,1.00,65,21.67,4,6.15%,1.33,3,1.00,4,1.33,3,75.00%,1.00,12,4.00,12,4.00,2,16.67%,0.67,3,25.00%,1.00,5,1.67,5,100.00%,1.67,8,2.67,3,37.50%,1.00,30,10.00,20,66.67%,6.67,11,55.00%,3.67,5,25.00%,1.67,3,10.00%,1.00,1,33.33%,0.33,9,30.00%,3.00,6,66.67%,2.00,2,0.67,,,1,0.33,0.011,0.004,0.000,0.000,1.261,0.420,0.252,0.084,1.145,0.382,-0.011,-0.004,0.011,0.004,0.000,0.000,1,0.33,,,,,,,1,100.00%,0.33,2,3.08%,0.67,1,25.00%,0.33,1,33.33%,0.33,,,3,1.00,1,0.33,,,,,,,9,3.00,3,10.00%,1.00,3,1.00,,,,,,3,100.00%,1.00,,,,,,,,,,,,1,8.33%,0.33,,,,,,,,,,,,,,,,1,0.33,1,50.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33,,,,,,,,,,1,33.33%,0.33,,,,2,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14210,WALDEMAR,RIPTSOV ANTON,ANTON W.,20-07-1996,2023,46,23,1,0.50,,,,25,12.50,,,,20,80.00%,10.00,,,,17,8.50,,,,2,1.00,,,,,,5,2.50,4,2.00,2,40.00%,1.00,2,50.00%,1.00,,,,,,,,,,,2,1.00,1,50.00%,0.50,,,,,,,1,50.00%,0.50,1,100.00%,0.50,1,50.00%,0.50,,,,,,,,1,0.50,0.000,0.000,0.000,0.000,0.246,0.123,0.000,0.000,-0.324,-0.162,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,1,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,100.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8755,ANTONIO,RUDIGER,RUDIGER A.,03-03-1993,2023,520,104,13,2.60,4,30.77%,0.80,415,83.00,18,4.34%,3.60,387,93.25%,77.40,10,55.56%,2.00,352,70.40,5,1.42%,1.00,15,3.00,4,0.80,3,75.00%,0.60,13,2.60,50,10.00,5,38.46%,1.00,13,26.00%,2.60,1,0.20,,,,6,1.20,1,16.67%,0.20,44,8.80,23,52.27%,4.60,5,21.74%,1.00,5,21.74%,1.00,14,31.82%,2.80,7,50.00%,1.40,15,34.09%,3.00,8,53.33%,1.60,5,1.00,1,0.20,4,0.80,0.107,0.021,0.744,0.149,2.016,0.403,0.264,0.053,0.616,0.123,0.636,0.127,0.107,0.021,0.025,0.005,4,0.80,2,50.00%,0.40,2,50.00%,0.40,2,50.00%,0.40,4,1.14%,0.80,,,,,,,,,7,1.40,,,,,,,,,8,1.60,3,6.82%,0.60,3,0.60,,,2,100.00%,0.40,3,42.86%,0.60,,,,,,,,,,,,3,6.00%,0.60,8,61.54%,1.60,,,,,,,,,,,,,2,0.40,2,50.00%,0.40,1,0.20,1,0.20,2,50.00%,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7766,LEROY,SANE',SANE' L.,11-01-1996,2023,222,44,3,0.60,3,100.00%,0.60,70,14.00,9,12.86%,1.80,61,87.14%,12.20,5,55.56%,1.00,87,17.40,6,6.90%,1.20,,,2,0.40,2,100.00%,0.40,16,3.20,4,0.80,4,25.00%,0.80,1,25.00%,0.20,18,3.60,11,61.11%,2.20,4,0.80,3,75.00%,0.60,38,7.60,18,47.37%,3.60,11,61.11%,2.20,13,72.22%,2.60,2,5.26%,0.40,,,,9,23.68%,1.80,3,33.33%,0.60,2,0.40,,,1,0.20,0.359,0.072,1.138,0.228,1.283,0.257,0.099,0.020,1.115,0.223,0.779,0.156,0.359,0.072,0.306,0.061,7,1.40,4,57.14%,0.80,3,42.86%,0.60,4,57.14%,0.80,12,13.79%,2.40,,,,,,,1,0.20,3,0.60,,,,,,,,,3,0.60,3,7.89%,0.60,3,0.60,,,2,50.00%,0.40,1,33.33%,0.20,3,0.60,2,66.67%,0.40,1,33.33%,0.20,2,50.00%,0.40,1,25.00%,0.20,2,12.50%,0.40,,,,,,,,,,,,,,,2,16.67%,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00%,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
